data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1742744,466,MLI2252,2252,1-Sep-18,2018,1,Violence against civilians,Dozo Militia,,4,Civilians (Mali),Fulani Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Mopti,Soye,Dankoussa,14.0727,-4.3304,1,Pinal,Other,"On September 1, Dozo militiamen attacked the Fulani (Rimaibe) village of Dankoussa killing at least ten villagers and wounding five others.",10,1536004167,MLI
1866152,466,MLI2253,2253,1-Sep-18,2018,1,Battle-No change of territory,Katiba Macina,,2,Dozo Militia,,4,24,Western Africa,Mali,Mopti,Mopti,Soye,Dankoussa,14.0727,-4.3304,2,Menastream,Other,"On September 1, Katiba Macina militants ambushed Dozo militimen after they attacked the village of Dankoussa (coded as Dankoussa at geoprecision 2), dozens of Dozo militiamen were killed in the ambush, as reported by local sources.",12,1537560359,MLI
1742746,466,MLI2254,2254,1-Sep-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65,-8,1,Studio Tamani,Subnational,"On September 1, the opposition staged a large rally in the capital of Bamako in protest against electoral, expressing their anger and demanding the release of two politicians who supported opposition frontrunner Soumaila Cisse.",0,1536004167,MLI
1742747,466,MLI2255,2255,1-Sep-18,2018,1,Riots/Protests,Rioters (Mali),,5,,,0,50,Western Africa,Mali,Tombouctou,Niafunke,Niafunke,Niafounke,15.9322,-3.9906,1,Journal Alhabar,Local,"On September 1, youth in Niafunke burned tires and protested against the interdiction to travel by motorbike at night.",0,1536004167,MLI
1742743,466,MLI2251,2251,31-Aug-18,2018,1,Violence against civilians,MSA: Movement for Azawad Salvation,GATIA: Imghad Tuareg and Allies Self-Defense Group,3,Civilians (Mali),Dawsahak Ethnic Group (Mali),7,37,Western Africa,Mali,Gao,Gao,Anchawadi,Ti-n-Dersan,17.4656,0.9444,2,Studio Tamani,Subnational,"On August 31, MSA and GATIA militiamen executed three civilians at a Dawsahak camp and wounded another who succumbed the following day in the area of Tiderghen between Kidal and Talataye, 90km south of Kidal (coded at approximate in Ti-n-Dersan at geoprecision 2).",4,1536004167,MLI
1742740,466,MLI2248,2248,30-Aug-18,2018,1,Violence against civilians,Dozo Militia,,4,Civilians (Mali),Fulani Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Tenenkou,Diafarabe,Mamba,14.0777,-4.9844,2,Pinal,Other,"On August 30, Dozo militiamen killed a Fulani herder in the area of Mamba.",1,1536004167,MLI
1742741,466,MLI2249,2249,30-Aug-18,2018,1,Violence against civilians,Dozo Militia,,4,Civilians (Mali),Fulani Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Djenne,Kewa,Meou,14.1411,-4.4585,1,Pinal,Other,"On August 30, Dozo militiamen killed seven civilians in the Fulani (Rimaibe) village of Meou.",7,1536004167,MLI
1742742,466,MLI2250,2250,30-Aug-18,2018,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Mopti,Koro,Bondo,Am,14.1724,-2.928,2,Reelle Afrique; Koro Kibaru,Other-Local,"On August 30, unknown gunmen opened fire in the vicinity of the village Am, no casualties or damages reported, although the attack caused panic among villagers on the fields.",0,1536004167,MLI
1742739,466,MLI2247,2247,28-Aug-18,2018,1,Strategic development,Fulani Ethnic Militia (Mali),,4,Dogon Ethnic Militia (Mali),,4,44,Western Africa,Mali,Mopti,Mopti,Mopti,Sevare,14.5297,-4.0922,1,HD Centre,Other,"Agreement: On August 28, Fulani and Dogon from Koro signed a peace accord in Sevare, militias from respective community have fought each other with relatively high intensity this year.",0,1536004167,MLI
1742737,466,MLI2245,2245,27-Aug-18,2018,1,Strategic development,Dozo Militia,,4,Civilians (Mali),Fulani Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Djenne,Femaye,Togoue,13.9899,-4.3591,1,Pinal,Local,"Looting: On August 27, Dozo militiamen raided and pillaged the Fulani (Rimaibe) village of Togoye.",0,1536004167,MLI
1866092,466,MLI2246,2246,27-Aug-18,2018,1,Battle-No change of territory,Dogon Amassagou,,4,Fulani Ethnic Militia (Mali),,4,44,Western Africa,Mali,Mopti,Koro,Dioungani,Gourti,14.2713,-2.8262,1,Studio Tamani,Subnational,"On August 27, Dogon militiamen attacked the Fulani village of Gourti, the villagers fought back, one was killed and another wounded.",1,1537560359,MLI
1742736,466,MLI2244,2244,26-Aug-18,2018,1,Battle-No change of territory,Military Forces of France,,8,Islamic State (Greater Sahara),,2,28,Western Africa,Mali,Gao,Menaka,Menaka,Infoukaretane,15.7037,2.4403,2,Menastream; RFI; Studio Tamani,other-International,"On August 26, French forces of Operation Barkhane carried out a combined air and ground operation in the area of Infoukaretane, south of Menaka, the operation resulted in the killing of an ISGS commander, am member of his guard corps and two civilians including a woman and a child, two other civilians and a militant were also wounded.",4,1536004167,MLI
1742726,466,MLI2234,2234,25-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Segou,Niono,Pogo,Segou,13.4312,-6.2492,1,Maliweb; France24,National-International,"On August 25, people took to the streets of Segou to protest against electoral fraud.",0,1536004167,MLI
1742727,466,MLI2235,2235,25-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Kayes,Nioro,Nioro,Nioro du Sahel,15.2293,-9.5928,1,Maliweb; France24,National-International,"On August 25, people took to the streets of Nioro du Sahel to protest against electoral fraud.",0,1536004167,MLI
1742728,466,MLI2236,2236,25-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Kayes,Kayes,Kayes,Kayes,14.4417,-11.4341,1,Maliweb,National,"On August 25, people took to the streets of Kayes to protest against electoral fraud.",0,1536004167,MLI
1742729,466,MLI2237,2237,25-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Mopti,Mopti,Mopti,Mopti,14.4891,-4.1928,1,Maliweb,National,"On August 25, people took to the streets of Mopti to protest against electoral fraud.",0,1536004167,MLI
1742730,466,MLI2238,2238,25-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Tombouctou,Goundam,Goundam,Goundam,16.4167,-3.6667,1,Maliweb; France24,National-International,"On August 25, people took to the streets of Goundam to protest against electoral fraud.",0,1536004167,MLI
1742731,466,MLI2239,2239,25-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7735,-3.0074,1,Maliweb; France24,National-International,"On August 25, people took to the streets of Timbuktu to protest against electoral fraud.",0,1536004167,MLI
1742732,466,MLI2240,2240,25-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Tombouctou,Niafunke,Niafunke,Niafounke,15.9322,-3.9906,1,Maliweb,National,"On August 25, people took to the streets of Niafunke to protest against electoral fraud.",0,1536004167,MLI
1742733,466,MLI2241,2241,25-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Gao,Gao,Gao-Central,Gao,16.2717,-0.0447,1,Maliweb; France24,National-International,"On August 25, people took to the streets of Gao to protest against electoral fraud.",0,1536004167,MLI
1742734,466,MLI2242,2242,25-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Sikasso,Sikasso,Lobougoula,Sikasso,11.0992,-5.9454,1,Maliweb; France24,National-International,"On August 25, people took to the streets of Sikasso to protest against electoral fraud.",0,1536004167,MLI
1742735,466,MLI2243,2243,25-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65,-8,1,France24,International,"On August 25, people took to the streets of Bamako to protest against elctoral fraud.",0,1536004167,MLI
1742725,466,MLI2233,2233,20-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Sikasso,Yorosso,Yorosso,Yorosso,12.3581,-4.7769,1,Studio Tamani,Subnational,"On August 20, teachers and communal officials protested outside banks in Yorosso against the delay of salary payments ahead of Eid celebrations.",0,1536004167,MLI
1742723,466,MLI2231,2231,18-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Sikasso,Sikasso,Lobougoula,Sikasso,11.0992,-5.9454,1,Studio Tamani,Subnational,"On August 18, people took to the streets of Sikasso in support of the URD party to protest the preliminary results of the second round of the presidential elections.",0,1536004167,MLI
1742724,466,MLI2232,2232,18-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65,-8,1,Studio Tamani,Subnational,"On August 18, people took to the streets of Bamako in support of the URD party and opposition frontrunner to protest the preliminary results of the second round of the presidential elections.",0,1536004167,MLI
1742722,466,MLI2230,2230,16-Aug-18,2018,1,Battle-No change of territory,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Mali (2013-),,1,12,Western Africa,Mali,Mopti,Douentza,Douentza,Douentza,14.9951,-2.9517,2,Mohamed Mahmoud Abu Al-Maaly (Twitter),Other-Local,"On August 16, JNIM militants carried out a complex ambush against the Malian army, initiated by an IED detonation between Douentza and Haire. JNIM acknowledged that one of its fighters were killed in the attack but did not provide any details on damages inflicted except that the IED struck a Malian army technical.",1,1536004167,MLI
1742721,466,MLI2229,2229,15-Aug-18,2018,1,Violence against civilians,Dozo Militia,,4,Civilians (Mali),,7,47,Western Africa,Mali,Segou,Macina,Souleye,Kalala,13.7554,-5.1119,1,Kisal,Other-Local,"On August 15, Dozos abducted two civilians in the area of Kalala, one was released against ransom while the other remains missing.",0,1536004167,MLI
1742720,466,MLI2228,2228,14-Aug-18,2018,1,Violence against civilians,Fulani Ethnic Militia (Mali),,4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Douentza,Mondoro,Tiguila,14.876,-1.8545,1,Bamada,Subnational,"On August 14, presumed Fulani militiamen attacked the Dogon hamlet of Tiguila in Mondoro, Douentza, killing one and wounding four others.",1,1536004167,MLI
1742718,466,MLI2226,2226,13-Aug-18,2018,1,Remote violence,Unidentified Armed Group (Mali),,3,MSA: Movement for Azawad Salvation,,3,33,Western Africa,Mali,Gao,Menaka,Menaka,Agare MBaou,16.2071,2.1911,2,Menastream; Studio Tamani; Kibaru; Msa-Azawad,Other-Subnational,"On August 13, a vehicle carrying MSA militiamen was struck by an IED in the area of Agarangabo (Agare MBaou), one militiaman was killed and two others were wounded by the explosion.",1,1536004167,MLI
1742719,466,MLI2227,2227,13-Aug-18,2018,1,Battle-No change of territory,Military Forces of Mali (2013-),,1,Unidentified Armed Group (Mali),,3,13,Western Africa,Mali,Mopti,Koro,Madougou,Doma,14.314,-2.8607,2,Studio Tamani,Subnational,"On August 13, the Malian army killed six militants who were in the process of planting an IED amidst exchanges of gunfire in the area of Doma, Koro.",6,1536004167,MLI
1742713,466,MLI2221,2221,12-Aug-18,2018,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),Government of Mali (2013-),7,37,Western Africa,Mali,Tombouctou,Niafunke,Fittouga,Arkodia,15.774,-3.6209,1,Studio Tamani; France Info; Europe1,Subnational-International,"On August 12, unknown gunmen attacked the voting office in Arkodia, killing the head of the voting office.",1,1536004167,MLI
1742714,466,MLI2222,2222,12-Aug-18,2018,1,Strategic development,Unidentified Armed Group (Mali),,3,,,0,30,Western Africa,Mali,Mopti,Douentza,Diaptodji,Ngouma,15.6379,-3.3706,2,Studio Tamani,Subnational,"Property destruction: On August 12, unknown gunmen ransacked and burned two voting offices in the commune of Diaptodji (coded as NGouma at geoprecision 2).",0,1536004167,MLI
1866149,466,MLI2223,2223,12-Aug-18,2018,1,Strategic development,Katiba Macina,,2,,,0,20,Western Africa,Mali,Mopti,Youwarou,Farimake,Gathi-Loumo,15.47,-4.6122,2,Studio Tamani,Subnational,"Looting: On August 12, presumed Katiba Macina militants seized elections material at several poll booths in the commune of Farimake (coded as Gathi-Loumo at geoprecision 2).",0,1537560359,MLI
1866150,466,MLI2224,2224,12-Aug-18,2018,1,Strategic development,Katiba Macina,,2,,,0,20,Western Africa,Mali,Mopti,Youwarou,Youwarou,Banguita,15.2859,-4.3537,1,Menastream,Other-Local,"Property destruction: On August 12, presumed Katiba Macina militants ransacked the poll booth in Banguita.",0,1537560359,MLI
1866151,466,MLI2225,2225,12-Aug-18,2018,1,Strategic development,Katiba Macina,,2,,,0,20,Western Africa,Mali,Mopti,Youwarou,Ndodjiga,Sa,15.6259,-4.0488,2,Studio Tamani,Subnational,"Property destruction: On August 12, presumed Katiba Macina militants attacked and burned poll booths in the commune NDodjiga (coded as Sah at geoprecision 2).",0,1537560359,MLI
1742711,466,MLI2219,2219,11-Aug-18,2018,1,Strategic development,Unidentified Armed Group (Mali),,3,,,0,30,Western Africa,Mali,Tombouctou,Dire,Dire,Dire,16.257,-3.4013,2,Studio Tamani,Subnational,"Property destruction: On August 11, unknown gunmen seized and burned electoral material in the village of Kigame in the Cercle of Dire (coded as Dire at geoprecision 2).",0,1536004167,MLI
1742712,466,MLI2220,2220,11-Aug-18,2018,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65,-8,1,RFI,International,"On August 11, hundreds of people protested outside the town hall in Bamako against what they described as electoral fraud.",0,1536004167,MLI
1742708,466,MLI2216,2216,10-Aug-18,2018,1,Remote violence,Ansar Dine,,2,Civilians (Mali),,7,27,Western Africa,Mali,Kidal,Tessalit,Tessalit,Abanko,19.955,0.9519,2,Walid Le Berbere,Local,"On August 10, an IED presumably planted by Ansar Dine militants struck a civilian vehicle not far from Abanko, 35km south of Tessalit on the road leading to Aguelhok, three civilians were wounded including one severely by the explosion.",0,1536004167,MLI
1742709,466,MLI2217,2217,10-Aug-18,2018,1,Remote violence,Ansar Dine,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,28,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,Walid Le Berbere,Local,"On August 10, an IED presumably planted by Ansar Dine militants struck an armored MINUSMA vehicle about 800m from Kidal, no casualities, although the vehicle was damaged, in reaction to the detonation the peacekeepers opened fire on a group of four NGO workers near Kidal, wounding some of them.",0,1536004167,MLI
1742710,466,MLI2218,2218,10-Aug-18,2018,1,Violence against civilians,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,Civilians (Mali),Aid Workers (Mali),7,78,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,Walid Le Berbere,Local,"On August 10, an IED presumably planted by Ansar Dine militants struck an armored MINUSMA vehicle about 800m from Kidal, no casualities, although the vehicle was damaged, in reaction to the detonation the peacekeepers opened fire on a group of four NGO workers near Kidal, wounding some of them.",0,1536004167,MLI
1866174,466,MLI2215,2215,8-Aug-18,2018,1,Violence against civilians,Katiba Serma,,2,Civilians (Mali),Government of Mali (2013-),7,27,Western Africa,Mali,Mopti,Mopti,Boni,Boni,15.0766,-2.2198,1,Studio Tamani,Subnational,"On August 8, presumed Katiba Serma militants assassinated the secretary of the subprefect in Boni outside his house.",1,1537560359,MLI
1742706,466,MLI2214,2214,7-Aug-18,2018,1,Violence against civilians,Dozo Militia,,4,Civilians (Mali),Fulani Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Djenne,Fakala,Sofara,14.0167,-4.2333,2,Studio Tamani,Subnational,"On August 7, Dozos abducted and executed 14 Fulani civilians who were travelling to the market in Sofara.",14,1536004167,MLI
1742704,466,MLI2212,2212,5-Aug-18,2018,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,MNLA: National Movement for the Liberation of Azawad,CMA: Coordination of Movements of the Azawad,2,23,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,In Boukri,17.0885,-2.4644,2,Mnlamov; Kibaru,Local-Subnational,"On August 5, unknown gunmen attacked an MNLA (CMA) checkpoint in the area of Ti-n-Boukri, killing three MNLA fighters and burning a vehicle.",3,1536004167,MLI
1742705,466,MLI2213,2213,5-Aug-18,2018,1,Battle-No change of territory,Fulani Ethnic Militia (Mali),,4,Dogon Ethnic Militia (Mali),,4,44,Western Africa,Mali,Mopti,Koro,Madougou,Naye,14.4291,-3.0361,1,Koro Kibaru (Facebook),Local,"On August 5, presumed Fulani militiamen attacked the village of Naye Dogon with ensuing exchanges of gunfire between the militiamen and Dogon villagers, no casualties reported.",0,1536004167,MLI
1742702,466,MLI2210,2210,4-Aug-18,2018,1,Remote violence,Military Forces of France,,8,Islamic State (Greater Sahara),,2,28,Western Africa,Mali,Gao,Menaka,Menaka,Tinzouragan,15.4681,1.5226,2,Walid Le Berbere (Twitter),Local,"On August 4, French forces of Operation Barkhane carried out airstrikes against presumed ISGS militant positions in the area of Tinzouragan. Tinzouragan coded at approximate location at geoprecision 2 (45km south of In-Deliman).",0,1536004167,MLI
